p,q,r,theta_1,theta_2,theta_3,theta_4
-0.176234,-0.000314116,0.000553331,0.223961,-0.171806,0.0905046,0.0184078
-0.175008,-0.00124179,0.000188632,0.223961,-0.171806,0.0905046,0.0184078
-0.172186,-0.000583991,0.000467478,0.224729,-0.171806,0.0905046,0.0191746
-0.17042,0.000448801,-0.000539766,0.224729,-0.171806,0.0905046,0.0191746
-0.168739,0.00124951,-0.00154888,0.224729,-0.171039,0.0905046,0.0191746
-0.167017,0.00147142,-0.00207872,0.224729,-0.171039,0.0912724,0.0191746
-0.164592,0.00149124,-0.00238455,0.224729,-0.171039,0.0912724,0.0199413
-0.161343,0.00146748,-0.00151933,0.225495,-0.171039,0.0912724,0.0199413
-0.158949,0.0015337,-0.00112561,0.225495,-0.170272,0.0912724,0.0199413
-0.157809,0.00172315,-0.000827769,0.225495,-0.170272,0.0912724,0.0199413
-0.156574,0.00138414,0.000379024,0.225495,-0.170272,0.0920391,0.020709
-0.153502,0.000938945,0.000738642,0.226262,-0.170272,0.0920391,0.020709
-0.150605,0.00185964,9.16E-05,0.226262,-0.170272,0.0920391,0.020709
-0.148625,0.00202581,-0.000283235,0.226262,-0.170272,0.0920391,0.020709
-0.145798,0.0014289,0.001398,0.226262,-0.169505,0.0920391,0.020709
-0.143387,0.000966936,0.00285373,0.226262,-0.169505,0.0920391,0.020709
-0.141668,0.000410326,0.00276695,0.227029,-0.169505,0.0928059,0.0214758
-0.139156,0.00209118,0.00233342,0.227029,-0.169505,0.0928059,0.0214758
-0.135906,0.00321856,0.00228371,0.227029,-0.169505,0.0928059,0.0214758
-0.133009,0.00329494,0.00258379,0.227029,-0.168738,0.0928059,0.0214758
-0.131219,0.00247772,0.00167636,0.227029,-0.168738,0.0928059,0.0214758
-0.12932,0.00276361,0.000654226,0.227029,-0.168738,0.0928059,0.0222425
-0.126793,0.00216565,-0.00095714,0.227797,-0.168738,0.0928059,0.0222425
-0.124047,0.00235811,-0.00240894,0.227797,-0.168738,0.0935726,0.0222425
-0.121438,0.00298604,-0.00218696,0.227797,-0.168738,0.0935726,0.0222425
-0.118862,0.0021309,-0.00116021,0.227797,-0.167971,0.0935726,0.0222425
-0.115703,0.000950068,-0.00100632,0.227797,-0.167971,0.0935726,0.0222425
-0.112715,0.000311807,-0.000548431,0.227797,-0.167971,0.0935726,0.0222425
-0.110868,-0.000891127,0.000589123,0.228563,-0.167971,0.0935726,0.0230093
-0.109173,-0.00240245,-0.000269467,0.228563,-0.167971,0.0935726,0.0230093
-0.106687,-0.00201567,-0.00203857,0.228563,-0.167971,0.0943403,0.0230093
-0.103258,-0.00158435,-0.00264859,0.228563,-0.167971,0.0943403,0.0230093
-0.0996002,-0.000710137,-0.00070242,0.228563,-0.167204,0.0943403,0.0230093
-0.0973562,-0.000351965,0.000360353,0.228563,-0.167204,0.0943403,0.0230093
-0.0934901,0.000151351,0.000696084,0.228563,-0.167204,0.0943403,0.0230093
-0.0909496,-0.000143275,0.000909163,0.228563,-0.167204,0.0943403,0.0230093
-0.0897642,0.000235409,0.00126126,0.22933,-0.167204,0.0943403,0.023777
-0.0881514,0.000933528,0.00168394,0.22933,-0.167204,0.0943403,0.023777
-0.0859947,0.000740267,0.00146226,0.22933,-0.167204,0.0943403,0.023777
-0.0834977,3.44E-05,0.00140209,0.22933,-0.167204,0.0943403,0.023777
-0.0807568,-0.000410885,0.00180561,0.22933,-0.167204,0.0943403,0.023777
-0.0777152,-0.000130512,0.00162788,0.22933,-0.166437,0.0943403,0.023777
-0.0754901,0.000646427,0.00186542,0.22933,-0.166437,0.0951071,0.023777
-0.0738949,0.000709489,0.00146749,0.22933,-0.166437,0.0951071,0.023777
-0.0715366,0.000808321,0.00109222,0.22933,-0.166437,0.0951071,0.023777
-0.0681966,0.000611648,0.000198102,0.230097,-0.166437,0.0951071,0.023777
-0.0651673,-0.000142418,-0.000638434,0.230097,-0.166437,0.0951071,0.023777
-0.0641364,-0.000136964,-0.00186873,0.230097,-0.166437,0.0951071,0.023777
-0.0613319,3.20E-05,-0.00072761,0.230097,-0.166437,0.0951071,0.0245438
-0.0583291,0.00058201,0.00030776,0.230097,-0.166437,0.0951071,0.0245438
-0.0557929,-3.54E-06,0.000806166,0.230097,-0.166437,0.0951071,0.0245438
-0.0534602,-0.000547208,0.00087676,0.230097,-0.166437,0.0951071,0.0245438
-0.05013,-0.00105049,0.000170304,0.230097,-0.166437,0.0951071,0.0245438
-0.0469107,-0.00134958,-3.21E-05,0.230097,-0.166437,0.0951071,0.0245438
-0.0444384,-0.00195272,-0.000185201,0.230097,-0.166437,0.0951071,0.0245438
-0.0416152,-0.00201655,-6.24E-05,0.230097,-0.16567,0.0951071,0.0245438
-0.0395267,-0.00178992,-0.0001442,0.230097,-0.16567,0.0951071,0.0245438
-0.0368922,-0.00122368,0.000410302,0.230097,-0.16567,0.0958738,0.0245438
-0.0340517,-0.000682048,0.000445282,0.230097,-0.16567,0.0958738,0.0245438
-0.0317094,6.25E-05,0.00133643,0.230097,-0.16567,0.0958738,0.0245438
-0.0301636,0.0011704,0.00122621,0.230097,-0.16567,0.0958738,0.0245438
-0.0283973,0.00129449,0.00144168,0.230097,-0.16567,0.0958738,0.0245438
-0.0257635,0.000645101,0.00106623,0.230097,-0.16567,0.0958738,0.0245438
-0.0217302,-0.0018641,-2.05E-05,0.230865,-0.16567,0.0958738,0.0245438
-0.0183518,-0.00232003,3.33E-05,0.230865,-0.16567,0.0958738,0.0245438
-0.0157936,-0.00194923,0.000131851,0.230865,-0.16567,0.0958738,0.0245438
-0.0146893,-0.001285,-0.000490503,0.230865,-0.16567,0.0958738,0.0245438
-0.0137659,0.000100926,-0.00179392,0.230865,-0.16567,0.0958738,0.0245438
-0.0129195,0.00140211,-0.00218766,0.230865,-0.16567,0.0958738,0.0245438
-0.010509,0.0018693,-0.00259399,0.230865,-0.16567,0.0958738,0.0245438
-0.00766696,0.00149208,-0.00227319,0.230865,-0.16567,0.0958738,0.0245438
-0.00431531,0.000880651,-0.00142951,0.230865,-0.16567,0.0958738,0.0245438
-0.00102706,0.00111214,-0.00141686,0.230865,-0.16567,0.0958738,0.0245438
0.00301918,-3.35E-05,-0.00139127,0.230865,-0.16567,0.0958738,0.0245438
0.00700197,-0.00190084,-0.000819625,0.230865,-0.16567,0.0958738,0.0245438
0.00959093,-0.0019471,-9.66E-05,0.230865,-0.16567,0.0958738,0.0245438
0.0123249,-0.00224841,-4.05E-05,0.230865,-0.16567,0.0958738,0.0245438
0.0139779,-0.00161183,-0.000160956,0.230865,-0.16567,0.0958738,0.0245438
0.0168961,-0.000396207,-0.000260831,0.230865,-0.16567,0.0958738,0.0245438
0.0209686,-5.89E-05,-0.000307033,0.230865,-0.16567,0.0958738,0.0245438
0.0243489,0.000902057,-0.000188769,0.230865,-0.16567,0.0958738,0.0245438
0.0273561,0.000931822,-0.000452051,0.230865,-0.16567,0.0958738,0.0245438
0.0306944,-0.000843756,-0.000188904,0.230865,-0.16567,0.0958738,0.0245438
0.0336437,-0.00209067,0.000636025,0.230865,-0.16567,0.0958738,0.0245438
0.0362063,-0.00229706,-0.000171261,0.230865,-0.16567,0.0958738,0.0245438
0.0377078,-0.000512838,-0.000697599,0.230865,-0.16567,0.0958738,0.0245438
0.0398708,0.000484213,-0.00148612,0.230865,-0.16567,0.0958738,0.0245438
0.043797,8.34E-05,-0.00242321,0.230865,-0.16567,0.0958738,0.0245438
0.0458252,-5.94E-05,-0.0026039,0.230865,-0.16567,0.0958738,0.0245438
0.0477366,-0.000382952,-0.00125962,0.230865,-0.16567,0.0958738,0.0245438
0.0496672,-0.000423305,-0.000265645,0.230865,-0.16567,0.0958738,0.0245438
0.0508146,-0.000441328,-0.000534678,0.230865,-0.16567,0.0958738,0.0245438
0.0517618,-0.000350065,-0.000192197,0.230865,-0.16567,0.0958738,0.0245438
0.0532017,0.000340991,0.000517419,0.230865,-0.16567,0.0958738,0.0245438
0.056734,0.00122884,-0.00164824,0.230097,-0.16567,0.0958738,0.0245438
0.0600688,0.000865288,-0.00277819,0.230097,-0.16567,0.0958738,0.0245438
0.0640734,2.27E-05,-0.00269145,0.230097,-0.16567,0.0958738,0.0245438
0.067996,-0.000810318,-0.00109223,0.230097,-0.16567,0.0958738,0.0245438
0.0699659,-0.00135048,-0.00103937,0.230097,-0.16567,0.0951071,0.0245438
0.0718289,-0.00111078,-0.000288861,0.230097,-0.166437,0.0951071,0.0245438
0.0737589,-0.00173805,-0.000983098,0.230097,-0.166437,0.0951071,0.0245438
0.0765773,-0.00179118,-0.00135289,0.230097,-0.166437,0.0951071,0.023777
0.0786854,-0.000492923,-0.00236442,0.230097,-0.166437,0.0951071,0.023777
0.0812958,0.000509121,-0.00227054,0.230097,-0.166437,0.0951071,0.023777
0.0842665,5.18E-05,-0.00158583,0.230097,-0.166437,0.0951071,0.023777
0.0872971,-0.000848584,-0.00167967,0.22933,-0.166437,0.0951071,0.023777
0.090115,-0.00072331,-1.34E-05,0.22933,-0.166437,0.0951071,0.023777
0.0916081,-0.00126953,6.76E-05,0.22933,-0.166437,0.0951071,0.023777
0.0934714,-0.00135724,-0.00035941,0.22933,-0.167204,0.0951071,0.023777
0.0951377,-0.00104404,-0.000526616,0.22933,-0.167204,0.0951071,0.023777
0.09762,-0.00109091,-0.00207888,0.22933,-0.167204,0.0943403,0.023777
0.101136,-0.00118149,-0.00322076,0.22933,-0.167204,0.0943403,0.0230093
0.103765,-0.00228986,-0.00356738,0.22933,-0.167204,0.0943403,0.0230093
0.105897,-0.00290808,-0.00310166,0.228563,-0.167204,0.0943403,0.0230093
0.106727,-0.00285903,-0.00317455,0.228563,-0.167204,0.0943403,0.0230093
0.107746,-0.00324503,-0.00316381,0.228563,-0.167204,0.0943403,0.0230093
0.111159,-0.00230312,-0.00317145,0.228563,-0.167971,0.0943403,0.0230093
0.114157,-0.00250922,-0.0012283,0.228563,-0.167971,0.0943403,0.0230093
0.116895,-0.00110421,-0.000152098,0.228563,-0.167971,0.0935726,0.0222425
0.118496,3.13E-05,0.000261156,0.227797,-0.167971,0.0935726,0.0222425
0.120539,0.000353418,8.72E-05,0.227797,-0.167971,0.0935726,0.0222425
0.122601,-0.000463396,-0.00077332,0.227797,-0.167971,0.0935726,0.0222425
0.12493,-0.00133037,-0.00226145,0.227797,-0.168738,0.0935726,0.0222425
0.126327,-0.000451617,-0.00310214,0.227797,-0.168738,0.0935726,0.0222425
0.128099,0.000611946,-0.00187814,0.227797,-0.168738,0.0935726,0.0214758
0.13034,0.00026577,-0.000705154,0.227029,-0.168738,0.0935726,0.0214758
0.132896,-0.00056415,-0.000218058,0.227029,-0.168738,0.0928059,0.0214758
0.13687,-0.000503682,-0.000610443,0.227029,-0.168738,0.0928059,0.0214758
0.139127,0.000292532,0.000341459,0.227029,-0.169505,0.0928059,0.0214758
0.141301,-0.000207543,0.000885679,0.227029,-0.169505,0.0928059,0.0214758
0.143646,-0.000647947,0.00193184,0.226262,-0.169505,0.0928059,0.0214758
0.143906,-0.00231416,0.00269903,0.226262,-0.169505,0.0928059,0.020709
0.144631,-0.00214524,0.00229092,0.226262,-0.169505,0.0928059,0.020709
0.147094,-0.00125539,0.000270857,0.226262,-0.170272,0.0920391,0.020709
0.150559,0.00110759,-0.00067714,0.226262,-0.170272,0.0920391,0.020709
0.153781,0.0020576,-0.000765079,0.225495,-0.170272,0.0920391,0.0199413
0.156436,0.000742778,0.000122516,0.225495,-0.170272,0.0920391,0.0199413
0.15892,-0.000468828,0.000515653,0.225495,-0.170272,0.0920391,0.0199413
0.161724,-0.00121801,0.00097446,0.225495,-0.171039,0.0912724,0.0199413
0.16404,-0.00133499,0.000808424,0.225495,-0.171039,0.0912724,0.0199413
0.167291,-0.000205345,0.000633946,0.224729,-0.171039,0.0912724,0.0191746
0.169431,0.000344798,0.00105031,0.224729,-0.171039,0.0912724,0.0191746
0.169955,0.000268743,0.00121992,0.224729,-0.171039,0.0912724,0.0191746
0.170608,0.000128701,0.000245868,0.224729,-0.171806,0.0905046,0.0191746
0.171985,0.00123259,-0.00142405,0.223961,-0.171806,0.0905046,0.0184078
0.175106,0.00202555,-0.00171773,0.223961,-0.171806,0.0905046,0.0184078
0.176661,0.00309997,-0.00231103,0.223961,-0.171806,0.0905046,0.0184078
0.177721,0.00270577,-0.00106518,0.223961,-0.171806,0.0905046,0.0184078
0.179794,0.000840508,-0.000574665,0.223961,-0.172573,0.0897379,0.0176411
0.182702,-0.000553243,-0.000497574,0.223194,-0.172573,0.0897379,0.0176411
0.18523,-0.000342615,-0.00161241,0.223194,-0.172573,0.0897379,0.0176411
0.186187,0.00108582,-0.00280218,0.223194,-0.172573,0.0897379,0.0176411
0.186807,0.000911243,-0.00234642,0.222427,-0.17334,0.0897379,0.0168734
0.188923,0.000981383,-0.00184615,0.222427,-0.17334,0.0889711,0.0168734
0.189772,0.000857338,-0.00151313,0.222427,-0.17334,0.0889711,0.0168734
0.190721,0.000984117,-0.00159908,0.222427,-0.17334,0.0889711,0.0168734
0.192852,0.000151791,-0.000590088,0.222427,-0.17334,0.0889711,0.0161066
0.195105,0.000247635,-0.000568175,0.221661,-0.174107,0.0882044,0.0161066
0.197222,0.000101,-0.000958623,0.221661,-0.174107,0.0882044,0.0161066
0.199258,0.000303418,-0.00075789,0.221661,-0.174107,0.0882044,0.0153399
0.201174,0.0011482,-0.000831874,0.220893,-0.174107,0.0882044,0.0153399
0.202959,0.00163961,-0.00158958,0.220893,-0.174874,0.0882044,0.0153399
0.2048,0.00191896,-0.00143365,0.220893,-0.174874,0.0874367,0.0153399
0.205935,0.00251686,-0.00125175,0.220893,-0.174874,0.0874367,0.0145731
0.207229,0.00105858,0.000125764,0.220126,-0.175641,0.0874367,0.0145731
0.208609,-0.000315785,0.000582217,0.220126,-0.175641,0.0874367,0.0145731
0.209773,-0.000780933,0.000888234,0.220126,-0.175641,0.0866699,0.0138054
0.211235,-0.0024099,-0.000222662,0.220126,-0.175641,0.0866699,0.0138054
0.212771,-0.00308822,-0.00159263,0.219359,-0.176408,0.0866699,0.0138054
0.214627,-0.00303512,-0.00287154,0.219359,-0.176408,0.0866699,0.0130386
0.216829,-0.00242815,-0.00346324,0.219359,-0.176408,0.0859032,0.0130386
0.21788,-0.000544168,-0.00288897,0.218593,-0.176408,0.0859032,0.0130386
0.218708,0.000457726,-0.00194322,0.218593,-0.177175,0.0859032,0.0122719
0.220403,0.00121672,-0.00272072,0.218593,-0.177175,0.0859032,0.0122719
0.222067,0.00105938,-0.00194204,0.218593,-0.177175,0.0851364,0.0122719
0.224384,-0.000189572,-0.00165641,0.217825,-0.177175,0.0851364,0.0115051
0.226812,0.000194199,-0.00100213,0.217825,-0.177942,0.0851364,0.0115051
0.227572,0.000771344,-0.000286797,0.217825,-0.177942,0.0851364,0.0115051
0.228035,0.0003144,-0.00045556,0.217825,-0.177942,0.0843687,0.0115051
0.228509,-0.000332065,-0.000210488,0.217058,-0.178709,0.0843687,0.0107374
0.229424,-0.000970267,-0.00030248,0.217058,-0.178709,0.0843687,0.0107374
0.230534,-0.000933088,-4.59E-05,0.217058,-0.178709,0.083602,0.0107374
0.232144,0.000756264,-0.000482039,0.216291,-0.178709,0.083602,0.00997066
0.233634,0.000881165,-0.000622922,0.216291,-0.179476,0.083602,0.00997066
0.234809,0.000204906,-0.00103558,0.216291,-0.179476,0.083602,0.00997066
0.235366,-0.000319987,-0.000767836,0.215525,-0.179476,0.0828352,0.00920391
0.236516,-0.000313774,-0.000416273,0.215525,-0.180243,0.0828352,0.00920391
0.237545,0.000110574,0.000355443,0.215525,-0.180243,0.0828352,0.00920391
0.2391,0.000278674,2.83E-05,0.215525,-0.180243,0.0820684,0.00843716
0.240475,-0.000322521,0.0010331,0.214757,-0.180243,0.0820684,0.00843716
0.241757,-0.000532262,0.000231227,0.214757,-0.18101,0.0820684,0.00843716
0.242674,-0.00113157,-0.0010602,0.214757,-0.18101,0.0820684,0.00766945
0.243487,-0.00238051,-0.00166185,0.21399,-0.18101,0.0813007,0.00766945
0.244977,-0.00289883,-0.000849815,0.21399,-0.181777,0.0813007,0.00766945
0.246092,-0.00204406,-0.00071867,0.21399,-0.181777,0.0813007,0.00690269
0.247911,-0.00157156,-0.000945376,0.213223,-0.181777,0.080534,0.00690269
0.249335,-0.00131755,-0.00070245,0.213223,-0.182544,0.080534,0.00690269
0.248904,-0.000347629,-0.00122687,0.213223,-0.182544,0.080534,0.00613594
0.249188,2.06E-05,-0.00161076,0.213223,-0.182544,0.0797672,0.00613594
0.250958,-8.20E-05,-0.000407586,0.212457,-0.182544,0.0797672,0.00613594
0.252739,-0.000181973,4.12E-05,0.212457,-0.183311,0.0797672,0.00536919
0.253407,-0.00050772,0.000326997,0.212457,-0.183311,0.0790005,0.00536919
0.254302,-0.0022225,-5.65E-05,0.211689,-0.183311,0.0790005,0.00536919
0.254326,-0.00263528,-0.00162098,0.211689,-0.183311,0.0790005,0.00460148
0.255117,-0.0018633,-0.00351599,0.211689,-0.184078,0.0782328,0.00460148
0.256271,-0.00136293,-0.00440613,0.211689,-0.184078,0.0782328,0.00460148
0.258676,-0.000480391,-0.00287695,0.210922,-0.184845,0.0782328,0.00383472
0.261222,0.00157538,-0.00327926,0.210922,-0.184845,0.077466,0.00383472
0.261181,0.00143501,-0.00298368,0.210922,-0.184845,0.077466,0.00383472
0.260347,-3.04E-05,-0.0032649,0.210155,-0.184845,0.077466,0.00306797
0.25984,-0.000116348,-0.00313758,0.210155,-0.185612,0.077466,0.00306797
0.260392,5.82E-05,-0.00248134,0.210155,-0.185612,0.0766993,0.00306797
0.26039,0.000201836,-0.00164147,0.209389,-0.185612,0.0766993,0.00230122
0.260214,0.000176512,-0.00120583,0.209389,-0.186378,0.0766993,0.00230122
0.260635,0.000151493,0.000756694,0.209389,-0.186378,0.0759325,0.00230122
0.261849,-0.00046476,0.000700927,0.209389,-0.186378,0.0759325,0.00153351
0.262905,-0.000897758,0.0002847,0.208621,-0.186378,0.0759325,0.00153351
0.263849,-0.00188325,-0.000121468,0.208621,-0.187146,0.0751648,0.00153351
0.264872,-0.00223,-7.87E-05,0.208621,-0.187146,0.0751648,0.000766754
0.266287,-0.0017309,-0.000414306,0.207854,-0.187146,0.0751648,0.000766754
0.266532,-0.000521235,-6.82E-05,0.207854,-0.187913,0.074398,0.000766754
0.266041,-0.000578828,3.94E-05,0.207854,-0.187913,0.074398,0
0.267029,-0.00163674,-0.000992225,0.207854,-0.187913,0.074398,0
0.268723,-0.00243245,-0.00179523,0.207088,-0.18868,0.0736313,0
0.269941,-0.00154413,-0.0031017,0.207088,-0.18868,0.0736313,-0.000766754
0.269291,-0.00102749,-0.00200451,0.207088,-0.18868,0.0736313,-0.000766754
0.268496,-0.00100697,-0.000682989,0.206321,-0.189446,0.0728645,-0.000766754
0.267783,-0.00102407,-0.000305013,0.206321,-0.189446,0.0728645,-0.000766754
0.267105,-0.000221699,-0.000503989,0.206321,-0.189446,0.0720968,-0.00153351
0.267662,-0.000236466,-0.00271409,0.205553,-0.189446,0.0720968,-0.00153351
0.268145,-0.000793748,-0.00424879,0.205553,-0.190214,0.0720968,-0.00153351
0.26942,-0.000170283,-0.00460176,0.205553,-0.190214,0.0713301,-0.00230122
0.271145,0.000525728,-0.00307161,0.205553,-0.190214,0.0713301,-0.00230122
0.272264,-0.000212192,-0.00187197,0.204786,-0.190981,0.0713301,-0.00230122
0.273076,0.00115933,-0.00144753,0.204786,-0.190981,0.0705633,-0.00306797
0.272398,0.00218675,-5.71E-05,0.204786,-0.190981,0.0705633,-0.00306797
0.270539,0.00333738,-0.000315698,0.20402,-0.191748,0.0705633,-0.00306797
0.269554,0.00248648,-0.000104228,0.20402,-0.191748,0.0697966,-0.00383472
0.270627,0.000866443,0.000453418,0.20402,-0.191748,0.0697966,-0.00383472
0.271977,-0.000205778,0.00130714,0.203253,-0.191748,0.0690289,-0.00383472
0.272564,-0.000917219,0.00149103,0.203253,-0.192514,0.0690289,-0.00460148
0.272735,-0.00122433,0.000971249,0.203253,-0.192514,0.0690289,-0.00460148
0.273611,-0.00158016,-0.000358293,0.202485,-0.192514,0.0682621,-0.00460148
0.274389,-0.00183929,-0.00135303,0.202485,-0.193282,0.0682621,-0.00460148
0.27459,-0.00156021,-0.00242181,0.202485,-0.193282,0.0682621,-0.00536919
0.274708,-0.00220781,-0.00230682,0.201718,-0.193282,0.0674953,-0.00536919
0.274604,-0.00188821,-0.000705311,0.201718,-0.194049,0.0674953,-0.00536919
0.274127,-0.000987828,-0.000874342,0.201718,-0.194049,0.0667286,-0.00613594
0.274304,-0.0006992,-0.0016797,0.200952,-0.194049,0.0667286,-0.00613594
0.274228,-0.00114512,-0.00224225,0.200952,-0.194816,0.0667286,-0.00613594
0.275183,-0.00116575,-0.00198782,0.200952,-0.194816,0.0659609,-0.00690269
0.274959,-0.00124978,-0.00161638,0.200185,-0.194816,0.0659609,-0.00690269
0.274769,-7.06E-05,-0.00190582,0.200185,-0.195582,0.0651941,-0.00690269
0.274446,-0.000750892,-0.00195307,0.200185,-0.195582,0.0651941,-0.00690269
0.275977,-0.00230503,-0.0032185,0.199417,-0.195582,0.0651941,-0.00766945
0.277632,-0.00307709,-0.0050993,0.199417,-0.195582,0.0644274,-0.00766945
0.277557,-0.00229005,-0.0058403,0.199417,-0.19635,0.0644274,-0.00843716
0.275317,-0.00239871,-0.00657146,0.19865,-0.19635,0.0644274,-0.00843716
0.27416,-0.00236657,-0.00577419,0.19865,-0.19635,0.0636606,-0.00843716
0.273845,-0.00400171,-0.00401649,0.19865,-0.197117,0.0636606,-0.00843716
0.274341,-0.00530344,-0.00301762,0.197884,-0.197117,0.0628929,-0.00920391
0.274404,-0.00423136,-0.00242272,0.197884,-0.197117,0.0628929,-0.00920391
0.274703,-0.00419667,-0.00151921,0.197884,-0.197884,0.0628929,-0.00920391
0.274871,-0.00483637,-0.00082601,0.197117,-0.197884,0.0621262,-0.00997066
0.275822,-0.00443926,-0.00140481,0.197117,-0.197884,0.0621262,-0.00997066
0.275738,-0.00261231,-0.0029039,0.197117,-0.19865,0.0613594,-0.00997066
0.276279,-0.00152024,-0.00364261,0.19635,-0.19865,0.0613594,-0.0107374
0.276142,-0.00289659,-0.00283152,0.19635,-0.19865,0.0613594,-0.0107374
0.275018,-0.00360481,-0.00013637,0.19635,-0.199417,0.0605927,-0.0107374
0.274187,-0.00393005,0.000997564,0.195582,-0.199417,0.0605927,-0.0107374
0.273168,-0.00216338,0.0009597,0.195582,-0.199417,0.0605927,-0.0115051
0.271891,-0.00101762,-0.000231156,0.195582,-0.200185,0.0598249,-0.0115051
0.271816,-0.000247456,-0.00107265,0.194816,-0.200185,0.0598249,-0.0115051
0.271263,0.000575952,-0.00194957,0.194816,-0.200185,0.0590582,-0.0122719
0.270864,0.00103655,-0.00320044,0.194816,-0.200952,0.0590582,-0.0122719
0.270316,0.0017598,-0.0039253,0.194049,-0.200952,0.0590582,-0.0122719
0.269166,0.00163036,-0.00379099,0.194049,-0.200952,0.0582914,-0.0130386
0.267514,0.00131114,-0.00336271,0.194049,-0.201718,0.0582914,-0.0130386
0.265958,-0.000427425,-0.00298289,0.193282,-0.201718,0.0582914,-0.0130386
0.263598,-0.00174415,-0.00230328,0.193282,-0.201718,0.0575247,-0.0130386
0.262211,-0.00187067,-0.00205255,0.193282,-0.202485,0.0575247,-0.0138054
0.261532,-0.00201466,-0.00215076,0.192514,-0.202485,0.0575247,-0.0138054
0.261175,-0.00177953,-0.00164177,0.192514,-0.202485,0.056757,-0.0138054
0.260995,-0.00148237,0.000226384,0.191748,-0.203253,0.056757,-0.0145731
0.260824,-0.00229338,0.00131769,0.191748,-0.203253,0.056757,-0.0145731
0.259257,-0.00217319,0.00075627,0.191748,-0.203253,0.0559902,-0.0145731
0.259159,-0.00108763,0.000991194,0.191748,-0.20402,0.0559902,-0.0145731
0.259851,-0.000500277,0.000957502,0.190981,-0.20402,0.0559902,-0.0153399
0.260174,0.000568181,0.00157845,0.190981,-0.20402,0.0552235,-0.0153399
0.259003,0.00062611,0.00204655,0.190214,-0.204786,0.0552235,-0.0153399
0.258721,0.000431523,0.00253627,0.190214,-0.204786,0.0552235,-0.0153399
0.256025,5.07E-05,0.00160421,0.190214,-0.204786,0.0552235,-0.0161066
0.254092,-0.00042966,0.000449596,0.189446,-0.205553,0.0544567,-0.0161066
0.25261,-0.000323564,-0.000814305,0.189446,-0.205553,0.0544567,-0.0161066
0.250382,0.000394248,-0.00175396,0.189446,-0.205553,0.0544567,-0.0168734
0.250116,0.000653386,-0.00328269,0.18868,-0.206321,0.053689,-0.0168734
0.249921,-0.000437304,-0.00436453,0.18868,-0.206321,0.053689,-0.0168734
0.24889,7.54E-05,-0.00411675,0.18868,-0.206321,0.053689,-0.0168734
0.248719,-0.000625171,-0.00422261,0.18868,-0.207088,0.0529222,-0.0176411
0.247313,-0.000863604,-0.00430304,0.187913,-0.207088,0.0529222,-0.0176411
0.246709,-0.000370704,-0.00287015,0.187913,-0.207088,0.0529222,-0.0176411
0.246442,0.000225894,-0.00228071,0.187146,-0.207854,0.0529222,-0.0176411
0.246375,0.00110688,-0.00174334,0.187146,-0.207854,0.0521555,-0.0184078
0.246343,0.00078281,-0.00180999,0.187146,-0.207854,0.0521555,-0.0184078
0.245419,0.000543833,-0.00147956,0.187146,-0.208621,0.0521555,-0.0184078
0.243841,-0.00074859,-0.00208085,0.186378,-0.208621,0.0521555,-0.0191746
0.241883,-0.00118156,-0.00368791,0.186378,-0.208621,0.0513887,-0.0191746
0.240603,-0.000982083,-0.00494097,0.186378,-0.209389,0.0513887,-0.0191746
0.239991,-0.00102052,-0.00310379,0.185612,-0.209389,0.0513887,-0.0191746
0.238407,-0.000874758,-0.00268435,0.185612,-0.209389,0.050621,-0.0199413
0.237539,-0.000187486,-0.0036699,0.185612,-0.210155,0.050621,-0.0199413
0.236348,-0.000123717,-0.00443925,0.184845,-0.210155,0.050621,-0.0199413
0.234647,0.00137049,-0.00298019,0.184845,-0.210155,0.050621,-0.0199413
0.232177,0.00182588,-0.00172547,0.184845,-0.210922,0.0498543,-0.020709
0.230023,0.00189761,-0.00283986,0.184078,-0.210922,0.0498543,-0.020709
0.22873,0.00172833,-0.00405666,0.184078,-0.210922,0.0498543,-0.020709
0.228346,0.00223881,-0.00337052,0.184078,-0.211689,0.0498543,-0.020709
0.227984,0.00108338,-0.00343526,0.183311,-0.211689,0.0490875,-0.0214758
0.226926,-0.000884339,-0.00269497,0.183311,-0.211689,0.0490875,-0.0214758
0.225317,-0.000802755,-0.00227391,0.183311,-0.211689,0.0490875,-0.0214758
0.22303,-0.000182509,-0.00168356,0.183311,-0.212457,0.0483208,-0.0222425
0.222135,0.000397272,-0.00109414,0.182544,-0.212457,0.0483208,-0.0222425
0.22371,0.000307351,-0.000771599,0.182544,-0.212457,0.0483208,-0.0222425
0.224242,-0.000426628,-0.000774087,0.182544,-0.213223,0.0483208,-0.0222425
0.222627,-0.000543751,-0.000748472,0.181777,-0.213223,0.0475531,-0.0230093
0.220591,-0.00133423,-0.000371823,0.181777,-0.213223,0.0475531,-0.0230093
0.219156,-0.00221506,-0.000529783,0.181777,-0.21399,0.0475531,-0.0230093
0.216192,-0.00123284,-0.000395158,0.181777,-0.21399,0.0475531,-0.0230093
0.213961,0.000383146,0.000369361,0.18101,-0.21399,0.0467863,-0.023777
0.211649,0.000602722,2.51E-05,0.18101,-0.214757,0.0467863,-0.023777
0.210568,-0.00016433,-0.000248665,0.18101,-0.214757,0.0467863,-0.023777
0.208711,-0.000144392,0.000462389,0.180243,-0.214757,0.0467863,-0.0245438
0.206574,0.000194073,0.000692314,0.180243,-0.214757,0.0460196,-0.0245438
