p,q,r,theta_1,theta_2,theta_3,theta_4
1.48636,-0.00882393,-0.00478887,0.225495,-0.185612,0.0697966,-0.000766754
1.48679,-0.00877594,-0.00699177,0.223961,-0.186378,0.0682621,-0.00230122
1.48803,-0.00761301,-0.00993199,0.222427,-0.187913,0.0667286,-0.00383472
1.48838,-0.00728802,-0.00993598,0.220893,-0.189446,0.0651941,-0.00460148
1.48876,-0.00673295,-0.00861372,0.219359,-0.190981,0.0628929,-0.00613594
1.48883,-0.00648457,-0.00762007,0.217825,-0.192514,0.0613594,-0.00766945
1.48851,-0.0059495,-0.00768522,0.216291,-0.194049,0.0598249,-0.00920391
1.48767,-0.00621984,-0.00816544,0.214757,-0.195582,0.0582914,-0.00997066
1.48746,-0.00732105,-0.00880122,0.213223,-0.19635,0.056757,-0.0115051
1.48698,-0.00744625,-0.0095109,0.211689,-0.197884,0.0552235,-0.0130386
1.4857,-0.00705347,-0.00932546,0.210155,-0.199417,0.053689,-0.0138054
1.48583,-0.00653327,-0.00747142,0.208621,-0.200952,0.0521555,-0.0153399
1.48569,-0.00610359,-0.00694649,0.207088,-0.202485,0.0513887,-0.0168734
1.48388,-0.0058911,-0.00691182,0.205553,-0.20402,0.0498543,-0.0184078
1.48188,-0.00601868,-0.00702961,0.20402,-0.205553,0.0483208,-0.0191746
1.48044,-0.00590062,-0.00715809,0.202485,-0.207088,0.0467863,-0.020709
1.47891,-0.00638451,-0.00827972,0.200952,-0.208621,0.0452528,-0.0222425
1.47581,-0.00767697,-0.00936771,0.199417,-0.210155,0.0444851,-0.023777
1.4732,-0.00754655,-0.00842759,0.197884,-0.211689,0.0429516,-0.0253105
1.47112,-0.00767009,-0.00883431,0.19635,-0.213223,0.0414171,-0.026845
1.46834,-0.00745482,-0.00884,0.194816,-0.215525,0.0398836,-0.0283785
1.46573,-0.00694635,-0.00768916,0.193282,-0.217058,0.0383492,-0.0299129
1.46393,-0.00683006,-0.0079066,0.190981,-0.218593,0.0368156,-0.0322132
1.46209,-0.00676845,-0.0083377,0.189446,-0.220126,0.0360489,-0.0337477
1.46053,-0.0057855,-0.00749943,0.187913,-0.221661,0.0345144,-0.0352812
1.4596,-0.00563562,-0.00770968,0.187146,-0.223194,0.0329809,-0.0375824
1.45761,-0.00673758,-0.00870388,0.185612,-0.224729,0.0314465,-0.0391169
1.45434,-0.00756474,-0.00843343,0.184078,-0.226262,0.0299129,-0.0406504
1.45156,-0.00795032,-0.00852517,0.182544,-0.227797,0.0283785,-0.0421848
1.4492,-0.0071683,-0.00967402,0.18101,-0.22933,0.026845,-0.0437183
1.44662,-0.0058413,-0.0101224,0.179476,-0.230865,0.0253105,-0.0452528
1.44374,-0.00548468,-0.0111303,0.178709,-0.231631,0.023777,-0.0467863
1.44008,-0.00505386,-0.0114665,0.177175,-0.233165,0.0222425,-0.0483208
1.43652,-0.00448784,-0.0109765,0.175641,-0.234699,0.020709,-0.0490875
1.43334,-0.00433444,-0.00992513,0.174107,-0.236233,0.0191746,-0.050621
1.42978,-0.0043385,-0.00984113,0.17334,-0.237767,0.0176411,-0.0521555
1.42593,-0.00575139,-0.0110242,0.171806,-0.238534,0.0161066,-0.0529222
1.42247,-0.00726502,-0.0122327,0.170272,-0.240068,0.0145731,-0.0544567
1.41786,-0.0076731,-0.0131111,0.169505,-0.241602,0.0130386,-0.0552235
1.41399,-0.00719368,-0.0138609,0.167971,-0.242369,0.0115051,-0.056757
1.41033,-0.00653885,-0.0140105,0.166437,-0.243903,0.00997066,-0.0575247
1.40663,-0.00593764,-0.0149895,0.164903,-0.245437,0.00843716,-0.0590582
1.40155,-0.00525529,-0.0155097,0.163369,-0.246971,0.00766945,-0.0605927
1.39679,-0.0052793,-0.0149213,0.162602,-0.247738,0.00613594,-0.0613594
1.3917,-0.0065034,-0.0148238,0.161068,-0.249272,0.00460148,-0.0621262
1.38776,-0.00783637,-0.0160892,0.159534,-0.250806,0.00383472,-0.0636606
1.3839,-0.00842041,-0.0177075,0.158,-0.25234,0.00230122,-0.0644274
1.37961,-0.00821577,-0.0193823,0.156466,-0.253107,0.00153351,-0.0659609
1.37462,-0.00883132,-0.0206073,0.154932,-0.254641,0,-0.0667286
1.37073,-0.00843915,-0.0211133,0.153399,-0.256175,-0.000766754,-0.0682621
1.36747,-0.00659537,-0.0218567,0.152631,-0.257709,-0.00230122,-0.0690289
1.36391,-0.00566663,-0.0225733,0.151097,-0.259243,-0.00306797,-0.0705633
1.3591,-0.00739718,-0.0229578,0.149563,-0.260777,-0.00460148,-0.0713301
1.35388,-0.00715206,-0.0226058,0.148029,-0.262311,-0.00536919,-0.0728645
1.34815,-0.00611322,-0.0221166,0.146495,-0.263844,-0.00690269,-0.074398
1.343,-0.0044111,-0.02109,0.144961,-0.265379,-0.00843716,-0.0751648
1.33803,-0.00461857,-0.0214309,0.143427,-0.266912,-0.00920391,-0.0766993
1.33417,-0.00588613,-0.0219102,0.141893,-0.26768,-0.0107374,-0.0782328
1.32954,-0.00566337,-0.022036,0.140359,-0.269214,-0.0115051,-0.0797672
1.32507,-0.00462876,-0.0224536,0.138825,-0.270748,-0.0130386,-0.0813007
1.31969,-0.00519846,-0.0227257,0.138059,-0.272282,-0.0145731,-0.0828352
1.3128,-0.0062287,-0.0225016,0.136524,-0.273048,-0.0153399,-0.083602
1.30677,-0.005675,-0.0214302,0.134991,-0.274583,-0.0168734,-0.0851364
1.30049,-0.00480674,-0.0209811,0.133456,-0.276116,-0.0184078,-0.0866699
1.29453,-0.00504754,-0.0205229,0.132689,-0.277651,-0.0191746,-0.0882044
1.2888,-0.00638913,-0.0197941,0.131155,-0.278418,-0.020709,-0.0897379
1.28275,-0.00599665,-0.0181667,0.130388,-0.279952,-0.0222425,-0.0912724
1.27711,-0.00685066,-0.0169563,0.128855,-0.281486,-0.0230093,-0.0928059
1.27078,-0.0079813,-0.016526,0.128087,-0.282252,-0.0245438,-0.0935726
1.2644,-0.00911657,-0.016066,0.126554,-0.283787,-0.0260773,-0.0951071
1.25817,-0.0102857,-0.0147229,0.125787,-0.284554,-0.0276117,-0.0958738
1.2512,-0.00966764,-0.013005,0.124252,-0.286088,-0.0283785,-0.0974083
1.24318,-0.00799276,-0.0122345,0.123486,-0.286855,-0.0299129,-0.0989418
1.23571,-0.00619927,-0.0122838,0.121951,-0.288388,-0.0314465,-0.0997086
1.22911,-0.00540388,-0.0120137,0.121184,-0.289156,-0.0329809,-0.101243
1.22368,-0.00505015,-0.0113344,0.119651,-0.290689,-0.0337477,-0.10201
1.21817,-0.00519559,-0.00966422,0.118883,-0.291456,-0.0352812,-0.103543
1.21105,-0.00579265,-0.00841793,0.11735,-0.292991,-0.0368156,-0.104311
1.20339,-0.00682717,-0.0071367,0.116583,-0.293757,-0.0375824,-0.105078
1.19519,-0.00750917,-0.0063747,0.115048,-0.294524,-0.0391169,-0.106611
1.18759,-0.00852338,-0.00573329,0.114282,-0.296059,-0.0398836,-0.107379
1.18115,-0.007295,-0.00501528,0.112747,-0.296825,-0.0414171,-0.108146
1.17377,-0.00630774,-0.00463767,0.111214,-0.298359,-0.0421848,-0.109679
1.16621,-0.00607751,-0.00321594,0.110447,-0.299127,-0.0437183,-0.110447
1.15877,-0.00588971,-0.0026599,0.108912,-0.30066,-0.0444851,-0.111214
1.151,-0.00528388,-0.00128795,0.108146,-0.301427,-0.0460196,-0.112747
1.14184,-0.004904,-0.000405387,0.106611,-0.302961,-0.0467863,-0.113515
1.13352,-0.00468855,0.000193528,0.105844,-0.303728,-0.0475531,-0.114282
1.12576,-0.00382657,0.000414885,0.104311,-0.305263,-0.0490875,-0.115815
1.11878,-0.00468931,0.00060328,0.102777,-0.306029,-0.0498543,-0.116583
1.11074,-0.00426412,0.00075224,0.10201,-0.307563,-0.050621,-0.11735
1.10304,-0.00385208,0.00150123,0.100475,-0.308331,-0.0521555,-0.118883
1.09649,-0.00354105,0.0015123,0.0997086,-0.309864,-0.0529222,-0.119651
1.08831,-0.00310214,0.00250146,0.098175,-0.311399,-0.053689,-0.121184
1.0792,-0.00291329,0.00235922,0.0974083,-0.312165,-0.0552235,-0.121951
1.07055,-0.00287847,0.00172093,0.0958738,-0.313699,-0.0559902,-0.123486
1.06151,-0.00375582,0.00126383,0.0951071,-0.314466,-0.056757,-0.124252
1.05232,-0.0052453,0.000596962,0.0935726,-0.316,-0.0582914,-0.125787
1.04208,-0.00644588,0.000668733,0.0928059,-0.316767,-0.0590582,-0.126554
1.03247,-0.00632894,0.000911697,0.0912724,-0.317534,-0.0598249,-0.128087
1.02391,-0.00495245,0.000505774,0.0905046,-0.319068,-0.0613594,-0.129622
1.01512,-0.00271407,-0.00060624,0.0897379,-0.319835,-0.0621262,-0.130388
1.00646,-0.00233904,-0.000206121,0.0882044,-0.320602,-0.0628929,-0.131923
0.997147,-0.00352945,-0.00124726,0.0874367,-0.322136,-0.0644274,-0.133456
0.987335,-0.00373326,-0.00282408,0.0859032,-0.322903,-0.0651941,-0.134223
0.977868,-0.0040542,-0.00390398,0.0851364,-0.32367,-0.0659609,-0.135757
0.968131,-0.00462879,-0.00404634,0.0843687,-0.325204,-0.0674953,-0.136524
0.958001,-0.004522,-0.00460973,0.083602,-0.325971,-0.0682621,-0.138059
0.948256,-0.00429881,-0.004699,0.0828352,-0.326738,-0.0690289,-0.138825
0.93847,-0.00468128,-0.00565417,0.0813007,-0.328272,-0.0705633,-0.139592
0.928035,-0.00493413,-0.00561579,0.080534,-0.329039,-0.0713301,-0.141127
0.917062,-0.0050116,-0.0061143,0.0797672,-0.329806,-0.0720968,-0.141893
0.90681,-0.00544605,-0.00689036,0.0790005,-0.330573,-0.0728645,-0.14266
0.896452,-0.0059117,-0.00786918,0.0782328,-0.33134,-0.0736313,-0.143427
0.886388,-0.00608775,-0.00881051,0.077466,-0.332107,-0.0751648,-0.144961
0.876154,-0.00632071,-0.00924751,0.0766993,-0.332874,-0.0759325,-0.145728
0.865812,-0.00634067,-0.00889013,0.0759325,-0.333641,-0.0766993,-0.146495
0.855535,-0.00609648,-0.00913907,0.0751648,-0.334408,-0.0782328,-0.147263
0.844707,-0.00508723,-0.0091103,0.0736313,-0.335942,-0.0790005,-0.148029
0.834329,-0.00361415,-0.00718341,0.0728645,-0.336709,-0.0797672,-0.148796
0.824252,-0.00276756,-0.00571244,0.0720968,-0.337476,-0.080534,-0.149563
0.814364,-0.00328074,-0.00549536,0.0713301,-0.338243,-0.0813007,-0.150331
0.803718,-0.00435512,-0.00611252,0.0705633,-0.33901,-0.0820684,-0.151097
0.792822,-0.00397152,-0.00729833,0.0697966,-0.339777,-0.0828352,-0.151864
0.782697,-0.00300426,-0.00784153,0.0690289,-0.340544,-0.0843687,-0.152631
0.771577,-0.00283625,-0.00778679,0.0682621,-0.341311,-0.0851364,-0.153399
0.759932,-0.00357841,-0.00831492,0.0674953,-0.342078,-0.0859032,-0.153399
0.750562,-0.00447619,-0.00756601,0.0667286,-0.342078,-0.0866699,-0.154165
0.741591,-0.00487916,-0.00687976,0.0659609,-0.342845,-0.0874367,-0.154932
0.732244,-0.00382009,-0.00565344,0.0651941,-0.343612,-0.0882044,-0.155699
0.721187,-0.00305916,-0.00498087,0.0644274,-0.344378,-0.0889711,-0.155699
0.709473,-0.00290375,-0.00453016,0.0644274,-0.345146,-0.0897379,-0.156466
0.697498,-0.00328302,-0.00502914,0.0636606,-0.345913,-0.0897379,-0.157233
0.685912,-0.0031983,-0.0059365,0.0628929,-0.34668,-0.0905046,-0.158
0.675416,-0.0038401,-0.00648684,0.0621262,-0.347446,-0.0912724,-0.158767
0.663183,-0.00390408,-0.00771414,0.0613594,-0.347446,-0.0920391,-0.158767
0.650854,-0.00380899,-0.00752568,0.0605927,-0.348214,-0.0928059,-0.159534
0.63769,-0.00375678,-0.00769251,0.0598249,-0.348981,-0.0935726,-0.159534
0.625613,-0.0033889,-0.00711704,0.0590582,-0.349748,-0.0935726,-0.160301
0.614114,-0.00209718,-0.00592237,0.0582914,-0.350514,-0.0943403,-0.161068
0.603096,-0.000781023,-0.00607178,0.0582914,-0.350514,-0.0951071,-0.161068
0.592335,-0.000706763,-0.00516911,0.0575247,-0.351282,-0.0951071,-0.161835
0.580757,-0.00162319,-0.00438759,0.056757,-0.352049,-0.0958738,-0.162602
0.569744,-0.00242518,-0.00409952,0.0559902,-0.352816,-0.0966406,-0.162602
0.558693,-0.00140941,-0.00354389,0.0552235,-0.352816,-0.0966406,-0.163369
0.547744,-0.000606612,-0.004418,0.0552235,-0.353582,-0.0974083,-0.163369
0.534991,-0.000527294,-0.00456734,0.0544567,-0.35435,-0.0974083,-0.164136
0.522729,-0.00124857,-0.00545608,0.053689,-0.355117,-0.098175,-0.164136
0.509025,-0.00247933,-0.00726793,0.053689,-0.355117,-0.0989418,-0.164903
0.49672,-0.00270287,-0.0078707,0.0529222,-0.355884,-0.0989418,-0.16567
0.485511,-0.00324667,-0.00807962,0.0521555,-0.35665,-0.0997086,-0.16567
0.473302,-0.00220387,-0.00732454,0.0521555,-0.35665,-0.0997086,-0.166437
0.461845,-0.0018107,-0.00568502,0.0513887,-0.357418,-0.100475,-0.166437
0.450081,-0.00133962,-0.00473849,0.0513887,-0.358185,-0.100475,-0.166437
0.438526,-0.000569345,-0.00466599,0.050621,-0.358185,-0.101243,-0.167204
0.427851,-0.00189412,-0.00443652,0.0498543,-0.358952,-0.101243,-0.167204
0.416668,-0.00453135,-0.00456984,0.0498543,-0.358952,-0.10201,-0.167971
0.404581,-0.00459007,-0.00589302,0.0490875,-0.359718,-0.10201,-0.167971
0.392727,-0.00353856,-0.00758962,0.0490875,-0.360486,-0.102777,-0.168738
0.381329,-0.00152718,-0.00752198,0.0483208,-0.360486,-0.102777,-0.168738
0.369661,-9.11E-05,-0.00876583,0.0483208,-0.361253,-0.102777,-0.168738
0.358286,0.000610075,-0.00914569,0.0475531,-0.361253,-0.103543,-0.169505
0.34591,0.000309571,-0.0100378,0.0475531,-0.36202,-0.103543,-0.169505
0.334064,0.000978707,-0.00934392,0.0467863,-0.36202,-0.103543,-0.170272
0.322453,0.0018256,-0.00743895,0.0467863,-0.36202,-0.104311,-0.170272
0.311276,0.00198666,-0.00586765,0.0460196,-0.362786,-0.104311,-0.170272
0.299921,0.00142105,-0.00484514,0.0460196,-0.362786,-0.104311,-0.171039
0.287979,-0.00111391,-0.00468401,0.0460196,-0.363554,-0.105078,-0.171039
0.275772,-0.00338931,-0.00501662,0.0452528,-0.363554,-0.105078,-0.171039
0.262628,-0.00220434,-0.00698798,0.0452528,-0.363554,-0.105078,-0.171039
0.249093,-0.000934103,-0.00883941,0.0444851,-0.364321,-0.105844,-0.171806
0.236126,-0.000563399,-0.00904189,0.0444851,-0.364321,-0.105844,-0.171806
0.224262,-0.000844897,-0.00820038,0.0444851,-0.364321,-0.105844,-0.171806
0.212566,-0.00155059,-0.00722283,0.0444851,-0.365088,-0.105844,-0.171806
0.199339,-0.00288878,-0.00644231,0.0437183,-0.365088,-0.105844,-0.172573
0.185933,-0.00322378,-0.0060271,0.0437183,-0.365088,-0.106611,-0.172573
0.172955,-0.00411759,-0.00539874,0.0437183,-0.365088,-0.106611,-0.172573
0.161409,-0.00280558,-0.00430827,0.0437183,-0.365854,-0.106611,-0.172573
0.149352,-0.00199948,-0.00425216,0.0437183,-0.365854,-0.106611,-0.172573
0.137452,-0.00143487,-0.00541963,0.0429516,-0.365854,-0.106611,-0.172573
0.124575,-0.00140399,-0.00588863,0.0429516,-0.365854,-0.106611,-0.17334
0.112517,-0.00110589,-0.0060982,0.0429516,-0.365854,-0.106611,-0.17334
0.100474,-0.000951381,-0.00569287,0.0429516,-0.365854,-0.106611,-0.17334
0.0880256,-0.00153004,-0.0058251,0.0429516,-0.365854,-0.107379,-0.17334
0.0768686,-0.000959636,-0.00550394,0.0429516,-0.365854,-0.107379,-0.17334
0.0654034,-3.73E-05,-0.00489102,0.0429516,-0.365854,-0.107379,-0.17334
0.0529877,2.35E-05,-0.00508414,0.0429516,-0.366622,-0.107379,-0.17334
0.040643,-0.000630864,-0.00600377,0.0429516,-0.366622,-0.107379,-0.17334
0.02964,-0.000778937,-0.00573992,0.0429516,-0.366622,-0.107379,-0.17334
0.0172048,-0.000525222,-0.00581867,0.0429516,-0.366622,-0.107379,-0.17334
0.00523101,0.00158176,-0.00461793,0.0429516,-0.366622,-0.107379,-0.17334
-0.00672937,0.00262852,-0.00372405,0.0429516,-0.366622,-0.107379,-0.17334
-0.018747,0.00268886,-0.00348441,0.0429516,-0.366622,-0.107379,-0.17334
-0.0307218,0.00238226,-0.00358027,0.0429516,-0.366622,-0.107379,-0.17334
-0.0437405,0.00100027,-0.00212028,0.0429516,-0.366622,-0.107379,-0.17334
-0.0570808,-9.84E-05,-0.00118452,0.0429516,-0.366622,-0.107379,-0.17334
-0.0696863,0.00067678,-0.00117696,0.0429516,-0.366622,-0.107379,-0.17334
-0.0828723,0.00160022,-0.00277354,0.0429516,-0.366622,-0.107379,-0.17334
-0.0951483,0.00125763,-0.00382543,0.0429516,-0.366622,-0.107379,-0.172573
-0.106345,0.00162605,-0.00314017,0.0429516,-0.365854,-0.106611,-0.172573
-0.118046,0.00203622,-0.00304902,0.0429516,-0.365854,-0.106611,-0.172573
-0.128852,0.00258689,-0.00350941,0.0429516,-0.365854,-0.106611,-0.172573
-0.140979,0.00216805,-0.00373664,0.0429516,-0.365854,-0.106611,-0.172573
-0.152788,0.00150551,-0.00352822,0.0429516,-0.365854,-0.106611,-0.171806
-0.164174,0.00209697,-0.00196015,0.0437183,-0.365088,-0.105844,-0.171806
-0.175053,0.00168957,-0.000332692,0.0437183,-0.365088,-0.105844,-0.171806
-0.187202,0.00102929,-0.000614942,0.0437183,-0.365088,-0.105844,-0.171806
-0.200634,-4.97E-05,-0.00146039,0.0444851,-0.365088,-0.105844,-0.171039
-0.213595,-0.000515052,-0.00271176,0.0444851,-0.364321,-0.105078,-0.171039
-0.225892,-0.000531436,-0.0022535,0.0444851,-0.364321,-0.105078,-0.171039
-0.236972,0.000957212,-0.000566722,0.0452528,-0.364321,-0.105078,-0.170272
-0.248722,0.00327087,0.0021002,0.0452528,-0.363554,-0.105078,-0.170272
-0.262214,0.0033042,0.00445265,0.0452528,-0.363554,-0.104311,-0.170272
-0.274519,0.00180124,0.00490186,0.0460196,-0.362786,-0.104311,-0.169505
-0.286655,0.00135738,0.0049762,0.0460196,-0.362786,-0.103543,-0.169505
-0.298362,0.00188097,0.00546266,0.0467863,-0.362786,-0.103543,-0.169505
-0.309607,0.00160771,0.00519261,0.0467863,-0.36202,-0.103543,-0.168738
-0.319437,0.00137333,0.00470409,0.0475531,-0.36202,-0.102777,-0.168738
-0.330125,0.00171777,0.00445279,0.0475531,-0.361253,-0.102777,-0.167971
-0.341562,0.00374972,0.00447089,0.0483208,-0.361253,-0.102777,-0.167971
-0.355051,0.00469543,0.00492567,0.0483208,-0.360486,-0.10201,-0.167971
-0.367583,0.00544944,0.00470696,0.0490875,-0.360486,-0.10201,-0.167204
-0.379689,0.00414848,0.00540776,0.0490875,-0.359718,-0.101243,-0.167204
-0.391107,0.00308706,0.00714629,0.0498543,-0.358952,-0.101243,-0.166437
-0.402592,0.00283747,0.00670081,0.0498543,-0.358952,-0.100475,-0.166437
-0.413146,0.00246327,0.00666752,0.050621,-0.358185,-0.100475,-0.16567
-0.425482,0.00355156,0.00694296,0.0513887,-0.357418,-0.0997086,-0.16567
-0.438703,0.00315311,0.00626231,0.0513887,-0.357418,-0.0997086,-0.164903
-0.451084,0.00264501,0.00553551,0.0521555,-0.35665,-0.0989418,-0.164903
-0.462199,0.00302338,0.00599918,0.0529222,-0.35665,-0.0989418,-0.164136
-0.472282,0.00317922,0.00653263,0.0529222,-0.355884,-0.098175,-0.164136
-0.481697,0.00307079,0.00598026,0.053689,-0.355117,-0.098175,-0.163369
-0.493364,0.00424632,0.00450926,0.0544567,-0.355117,-0.0974083,-0.163369
-0.505719,0.0051875,0.00328374,0.0544567,-0.35435,-0.0966406,-0.162602
-0.516808,0.00560829,0.00284551,0.0552235,-0.353582,-0.0966406,-0.161835
-0.527587,0.00529879,0.00420097,0.0559902,-0.352816,-0.0958738,-0.161835
-0.539372,0.00513063,0.00476116,0.056757,-0.352816,-0.0951071,-0.161068
-0.551594,0.00445553,0.00433919,0.056757,-0.352049,-0.0951071,-0.161068
-0.562933,0.00332761,0.00437819,0.0575247,-0.351282,-0.0943403,-0.160301
-0.574045,0.0033308,0.00373595,0.0582914,-0.350514,-0.0935726,-0.159534
-0.584568,0.00343078,0.00326835,0.0590582,-0.350514,-0.0935726,-0.159534
-0.594907,0.00373401,0.00257517,0.0598249,-0.349748,-0.0928059,-0.158767
-0.60617,0.00414212,0.00315829,0.0605927,-0.348981,-0.0920391,-0.158
-0.616568,0.00376589,0.00285688,0.0613594,-0.348214,-0.0912724,-0.158
-0.627616,0.00373571,0.00323255,0.0613594,-0.347446,-0.0905046,-0.157233
-0.639032,0.00329851,0.00405591,0.0621262,-0.34668,-0.0905046,-0.156466
-0.650483,0.0035809,0.00407097,0.0628929,-0.34668,-0.0897379,-0.155699
-0.661273,0.00360042,0.00433039,0.0636606,-0.345913,-0.0889711,-0.155699
-0.672596,0.0030218,0.0044491,0.0644274,-0.345146,-0.0882044,-0.154932
-0.682814,0.00386605,0.00428603,0.0651941,-0.344378,-0.0874367,-0.154165
-0.693163,0.00393879,0.00497811,0.0659609,-0.343612,-0.0866699,-0.153399
-0.703047,0.00241814,0.00475235,0.0667286,-0.342845,-0.0859032,-0.152631
-0.712961,0.00254978,0.0041832,0.0674953,-0.342078,-0.0851364,-0.151864
-0.72313,0.00281739,0.00362258,0.0682621,-0.342078,-0.0843687,-0.151864
-0.733942,0.00311147,0.00448204,0.0690289,-0.341311,-0.083602,-0.151097
-0.745041,0.0033754,0.00522394,0.0697966,-0.340544,-0.0828352,-0.150331
-0.75533,0.00279895,0.00584473,0.0705633,-0.339777,-0.0820684,-0.149563
-0.76433,0.00268111,0.00560004,0.0713301,-0.33901,-0.080534,-0.148796
-0.773756,0.00463988,0.00479229,0.0720968,-0.338243,-0.0797672,-0.148029
-0.784064,0.00484779,0.0034787,0.0728645,-0.337476,-0.0790005,-0.147263
-0.795489,0.00511519,0.00342806,0.0736313,-0.336709,-0.0782328,-0.146495
-0.806049,0.00576824,0.00260641,0.074398,-0.335942,-0.077466,-0.145728
-0.815708,0.00744628,0.00296266,0.0751648,-0.335175,-0.0759325,-0.144961
-0.824533,0.00875854,0.0026096,0.0759325,-0.334408,-0.0751648,-0.143427
-0.833571,0.00887634,0.00400551,0.0766993,-0.333641,-0.074398,-0.14266
-0.843228,0.00806503,0.00547045,0.077466,-0.332874,-0.0736313,-0.141893
-0.853363,0.00791781,0.00547578,0.0782328,-0.33134,-0.0720968,-0.141127
-0.863061,0.00677927,0.00527485,0.0790005,-0.330573,-0.0713301,-0.139592
-0.873425,0.00526016,0.00500365,0.080534,-0.329806,-0.0705633,-0.138825
-0.882323,0.00479646,0.00388964,0.0813007,-0.329039,-0.0697966,-0.138059
-0.890596,0.00415768,0.00372822,0.0820684,-0.328272,-0.0690289,-0.136524
-0.899327,0.00449747,0.00486904,0.0828352,-0.326738,-0.0674953,-0.135757
-0.909328,0.00568813,0.00530786,0.083602,-0.325971,-0.0667286,-0.134223
-0.920096,0.00691648,0.00492911,0.0843687,-0.325204,-0.0659609,-0.133456
-0.929301,0.00698151,0.00545847,0.0859032,-0.324437,-0.0644274,-0.131923
-0.936652,0.00715369,0.00589665,0.0866699,-0.322903,-0.0636606,-0.131155
-0.946193,0.00725522,0.00616431,0.0874367,-0.322136,-0.0628929,-0.129622
-0.954532,0.00779832,0.00597729,0.0889711,-0.321369,-0.0621262,-0.128855
-0.963296,0.00711385,0.00550677,0.0897379,-0.319835,-0.0605927,-0.12732
-0.972422,0.00627182,0.00458937,0.0905046,-0.319068,-0.0598249,-0.126554
-0.98124,0.00490938,0.00417072,0.0920391,-0.318301,-0.0590582,-0.125019
-0.989673,0.00422972,0.00405025,0.0928059,-0.316767,-0.0582914,-0.124252
-0.997729,0.00458176,0.00488501,0.0943403,-0.316,-0.056757,-0.123486
-1.00613,0.00521356,0.0051728,0.0951071,-0.315233,-0.0559902,-0.121951
-1.0147,0.00585853,0.00496888,0.0966406,-0.313699,-0.0552235,-0.121184
-1.02259,0.00609616,0.00466522,0.0974083,-0.312165,-0.053689,-0.119651
-1.02957,0.00715675,0.00371747,0.0989418,-0.311399,-0.0529222,-0.118883
-1.03782,0.0077585,0.00326052,0.0997086,-0.309864,-0.0521555,-0.118116
-1.04622,0.00775114,0.0039351,0.101243,-0.309097,-0.0513887,-0.116583
-1.05373,0.0065593,0.00590532,0.10201,-0.307563,-0.0498543,-0.115815
-1.06227,0.00567645,0.00674248,0.103543,-0.306796,-0.0490875,-0.115048
-1.07111,0.00541113,0.00576629,0.104311,-0.305263,-0.0483208,-0.114282
-1.07985,0.0063502,0.00468792,0.105844,-0.304495,-0.0467863,-0.112747
