x,y,z
0.0385742,0.566162,0.786133
0.0385742,0.567627,0.787354
0.0415039,0.567627,0.789307
0.0402832,0.564209,0.782959
0.0397949,0.564209,0.782959
0.0390625,0.563232,0.782471
0.036377,0.563477,0.780762
0.0371094,0.564941,0.781982
0.0388184,0.561279,0.786377
0.0393066,0.558838,0.7854
0.041748,0.559814,0.781738
0.043457,0.563477,0.782959
0.0419922,0.564209,0.782715
0.0400391,0.563477,0.785645
0.0388184,0.562744,0.786865
0.0395508,0.562256,0.786865
0.0385742,0.564209,0.787354
0.0378418,0.56665,0.782715
0.0402832,0.563965,0.778809
0.0397949,0.563965,0.780273
0.0351562,0.564209,0.783936
0.0327148,0.562988,0.784668
0.036377,0.565186,0.7854
0.0383301,0.564697,0.786865
0.0371094,0.56543,0.781494
0.0378418,0.563965,0.780029
0.0383301,0.564697,0.780029
0.0373535,0.565186,0.782471
0.0361328,0.562988,0.78833
0.0383301,0.563477,0.784424
0.0395508,0.562744,0.784424
0.0366211,0.5625,0.783936
0.0334473,0.568115,0.7771
0.0344238,0.565186,0.776611
0.0366211,0.559326,0.782959
0.0375977,0.562256,0.784424
0.0368652,0.563721,0.781006
0.0361328,0.56543,0.78418
0.0368652,0.565186,0.786865
0.0339355,0.561279,0.783203
0.0349121,0.558838,0.783447
0.0373535,0.55957,0.782959
0.0366211,0.563965,0.780518
0.0356445,0.56543,0.778809
0.0354004,0.562256,0.776367
0.0368652,0.563232,0.783447
0.0351562,0.563721,0.788818
0.0383301,0.561523,0.784912
0.0397949,0.562256,0.786865
0.0380859,0.561035,0.783203
0.0388184,0.55957,0.777344
0.0361328,0.564697,0.78418
0.036377,0.565918,0.785156
0.0375977,0.562744,0.783203
0.0371094,0.560791,0.780762
0.0402832,0.55957,0.781494
0.0397949,0.558838,0.783203
0.0361328,0.559082,0.782227
0.0358887,0.561768,0.784424
0.0358887,0.566406,0.782471
0.0368652,0.566162,0.780762
0.0395508,0.560547,0.7854
0.0402832,0.561768,0.784668
0.0397949,0.562988,0.786133
0.0427246,0.564209,0.788818
0.0383301,0.56665,0.783691
0.032959,0.563477,0.781494
0.0371094,0.561523,0.785156
0.0395508,0.562744,0.78833
0.0380859,0.564697,0.781982
0.0373535,0.563232,0.780273
0.0341797,0.562744,0.787354
0.0344238,0.565918,0.784912
0.0375977,0.563477,0.779053
0.0378418,0.559326,0.779297
0.0375977,0.55957,0.782715
0.0358887,0.562744,0.785889
0.0390625,0.562256,0.785156
0.0390625,0.562012,0.783203
0.0368652,0.56543,0.785156
0.0383301,0.565918,0.786377
0.0410156,0.564941,0.789551
0.0405273,0.564453,0.78833
0.0378418,0.565186,0.787598
0.0400391,0.56543,0.789795
0.0395508,0.563232,0.780029
0.0375977,0.55957,0.779785
0.036377,0.5625,0.782471
0.0366211,0.563477,0.777832
0.0400391,0.560303,0.78418
0.0427246,0.563232,0.791748
0.0432129,0.564941,0.788818
0.0407715,0.565186,0.782959
0.0395508,0.564453,0.780762
0.0395508,0.564209,0.779541
0.0402832,0.564453,0.77832
0.0419922,0.561768,0.782471
0.0412598,0.566162,0.785156
0.0380859,0.567627,0.785645
0.0373535,0.563232,0.784912
0.0400391,0.559814,0.784424
0.0419922,0.561279,0.783203
0.0415039,0.563232,0.781738
0.0405273,0.5625,0.782227
0.0380859,0.563232,0.78418
0.0356445,0.560547,0.787598
0.0371094,0.561523,0.782959
0.0400391,0.564697,0.777832
0.0375977,0.566406,0.783691
0.036377,0.566406,0.785156
0.0385742,0.567383,0.787598
0.0388184,0.569092,0.787842
0.0395508,0.565674,0.785156
0.0402832,0.561768,0.785645
0.0407715,0.563721,0.78125
0.041748,0.563965,0.781006
0.041748,0.568848,0.783447
0.0380859,0.570557,0.781738
0.0368652,0.563232,0.781738
0.0397949,0.563477,0.781494
0.0380859,0.564209,0.781494
0.0339355,0.562988,0.786377
0.0361328,0.563721,0.783936
0.0388184,0.561768,0.777588
0.0388184,0.562988,0.781738
0.0375977,0.565918,0.785889
0.0354004,0.563477,0.78418
0.0368652,0.564697,0.781494
0.0393066,0.566406,0.778076
0.0361328,0.564941,0.78125
0.0339355,0.563477,0.781738
0.036377,0.561523,0.780273
0.0371094,0.564209,0.787842
0.0375977,0.567383,0.788574
0.0395508,0.562988,0.784424
0.0393066,0.561035,0.786865
0.0368652,0.563477,0.786377
0.0361328,0.56543,0.784668
0.0368652,0.56665,0.787354
0.0390625,0.564697,0.786377
0.0395508,0.561279,0.784668
0.0395508,0.562988,0.784424
0.0395508,0.568115,0.783691
0.0378418,0.564941,0.783936
0.0412598,0.563965,0.7854
0.0422363,0.565918,0.785645
0.0410156,0.562988,0.783447
0.0432129,0.564697,0.785889
0.0424805,0.567139,0.785156
0.0375977,0.5625,0.782959
0.0351562,0.560791,0.783691
0.0380859,0.563965,0.779541
0.0402832,0.563721,0.782959
0.041748,0.561523,0.787109
0.0412598,0.561035,0.782715
0.0375977,0.565918,0.780029
0.0380859,0.56665,0.780518
0.0385742,0.562256,0.781494
0.0390625,0.561523,0.780762
0.0422363,0.563965,0.782227
0.0407715,0.564941,0.781738
0.0375977,0.563477,0.780762
0.0373535,0.562012,0.786621
0.0375977,0.562988,0.78833
0.0383301,0.566406,0.782227
0.0402832,0.566406,0.781982
0.0388184,0.564697,0.783447
0.0378418,0.563232,0.780029
0.0412598,0.560303,0.777832
0.0410156,0.561035,0.779053
0.0405273,0.563232,0.779053
0.0415039,0.5625,0.780762
0.0402832,0.563721,0.786377
0.0419922,0.564941,0.787598
0.0402832,0.563477,0.782471
0.0373535,0.564697,0.784912
0.0383301,0.566162,0.787109
0.0378418,0.568359,0.787109
0.0388184,0.568115,0.790283
0.0388184,0.564453,0.787109
0.036377,0.5625,0.782715
0.0368652,0.562744,0.778564
0.041748,0.566406,0.7771
0.0400391,0.567383,0.780762
0.0356445,0.565918,0.786377
0.0388184,0.5625,0.788574
0.0427246,0.561035,0.787598
0.0422363,0.562744,0.786133
0.0397949,0.560791,0.786377
0.0385742,0.561768,0.786377
0.0378418,0.564697,0.785889
0.0400391,0.563477,0.783691
0.0427246,0.564697,0.779053
0.0422363,0.567627,0.77832
0.0419922,0.564209,0.780518
0.0402832,0.560303,0.780762
0.0415039,0.560303,0.781982
0.0429687,0.562988,0.78125
0.0405273,0.56543,0.777588
0.0380859,0.564697,0.781494
0.0375977,0.560059,0.778564
0.0390625,0.559814,0.777588
0.0378418,0.56543,0.784912
0.0358887,0.566406,0.786133
0.0373535,0.562012,0.785156
0.0395508,0.559082,0.781982
0.0375977,0.561768,0.778809
0.0356445,0.562256,0.782227
0.0393066,0.562256,0.783691
0.0393066,0.565186,0.781982
0.036377,0.567139,0.783691
0.0383301,0.567627,0.78418
0.0371094,0.565918,0.781982
0.0368652,0.563232,0.782471
0.0371094,0.565186,0.786377
0.0393066,0.568115,0.783447
0.0424805,0.565918,0.78125
0.0371094,0.563721,0.786133
0.0366211,0.563232,0.784668
0.0397949,0.5625,0.780762
0.0407715,0.564453,0.781982
0.0400391,0.562256,0.779785
0.0410156,0.559082,0.784912
0.0427246,0.55957,0.784668
0.041748,0.562012,0.779053
0.0380859,0.565918,0.783203
0.0358887,0.564697,0.782959
0.0354004,0.563477,0.783203
0.034668,0.564697,0.784668
0.0373535,0.563232,0.780273
0.0393066,0.563965,0.783203
0.0402832,0.5625,0.790283
0.0371094,0.561279,0.787842
0.0366211,0.564209,0.784424
0.0378418,0.563477,0.785889
0.0383301,0.562988,0.787842
0.0385742,0.56543,0.788818
0.0395508,0.566406,0.788086
0.041748,0.565674,0.790039
0.0371094,0.566406,0.78418
0.0354004,0.565186,0.783203
0.0380859,0.563721,0.79126
0.0371094,0.560547,0.786377
0.0383301,0.559082,0.782227
0.0395508,0.561768,0.783447
0.0407715,0.566162,0.782715
0.0395508,0.567139,0.780273
0.0393066,0.563232,0.779785
0.0412598,0.560547,0.781006
0.0419922,0.561279,0.78418
0.0432129,0.563477,0.78418
0.0429687,0.566406,0.783447
0.0419922,0.567383,0.784912
0.0400391,0.565674,0.783936
0.0388184,0.560791,0.787354
0.0395508,0.559326,0.78833
0.0415039,0.565918,0.781494
0.0400391,0.566162,0.782715
0.0388184,0.564453,0.787109
0.0378418,0.560303,0.783691
0.0361328,0.561035,0.783936
0.0371094,0.561523,0.7854
0.0385742,0.558594,0.781982
0.0375977,0.563721,0.78125
0.0393066,0.562988,0.783691
0.0412598,0.55957,0.786133
0.0407715,0.561768,0.783203
0.0419922,0.565918,0.780518
0.0407715,0.567627,0.783691
0.0388184,0.565186,0.788574
0.0419922,0.563477,0.789551
0.0429687,0.564697,0.7854
0.0405273,0.567139,0.784424
0.0407715,0.564941,0.783447
0.0385742,0.563477,0.7854
0.0405273,0.565186,0.788086
0.0424805,0.560547,0.785889
0.0395508,0.561279,0.787598
0.0388184,0.56543,0.7854
0.0385742,0.564941,0.781006
0.0400391,0.563477,0.788086
0.0412598,0.560547,0.787109
0.0410156,0.563232,0.780273
0.0375977,0.56543,0.781982
0.0344238,0.564209,0.784668
0.0383301,0.566895,0.786133
0.0385742,0.56543,0.787842
0.0380859,0.563477,0.787598
0.0383301,0.564941,0.787842
0.0380859,0.565918,0.786865
0.0407715,0.566162,0.786133
0.0402832,0.566895,0.787598
0.0400391,0.56665,0.784912
0.0429687,0.568604,0.780518
0.0439453,0.570068,0.782715
0.0422363,0.566162,0.783447
0.0410156,0.565918,0.781982
0.0397949,0.565186,0.784912
0.0390625,0.562256,0.787354
0.0385742,0.561523,0.787109
0.0412598,0.563721,0.786621
0.0437012,0.565186,0.787109
0.043457,0.566406,0.780273
0.0429687,0.565674,0.777588
0.0415039,0.564453,0.783691
0.0390625,0.5625,0.785645
0.034668,0.562012,0.78125
0.0322266,0.568848,0.781006
0.036377,0.567871,0.787354
0.0373535,0.5625,0.789307
0.0383301,0.561768,0.783447
0.0422363,0.560791,0.77832
0.0427246,0.563477,0.780518
0.0410156,0.566895,0.782715
0.0380859,0.56543,0.78418
0.0388184,0.563232,0.786621
0.0427246,0.564453,0.786377
0.0419922,0.563232,0.787354
0.0393066,0.562256,0.7854
0.0397949,0.563965,0.783936
0.0385742,0.564209,0.782471
0.0383301,0.562988,0.780273
0.0380859,0.562012,0.781982
0.0358887,0.560791,0.779297
0.0354004,0.561768,0.780762
0.0358887,0.5625,0.781738
0.0366211,0.55957,0.777588
0.0385742,0.560303,0.779297
0.0395508,0.562988,0.781494
0.0390625,0.562012,0.777832
0.0380859,0.559814,0.778564
0.0375977,0.561768,0.780273
0.0390625,0.563477,0.777588
0.0385742,0.564941,0.781006
0.0380859,0.56543,0.782959
0.0385742,0.5625,0.782227
0.0361328,0.560547,0.7854
0.0380859,0.561279,0.789062
0.0427246,0.562744,0.79126
0.0444336,0.561768,0.787354
0.0419922,0.560791,0.784668
0.0390625,0.561035,0.782715
0.0380859,0.560547,0.780762
0.0390625,0.563965,0.783936
0.0390625,0.565674,0.780518
0.036377,0.562256,0.78125
0.0373535,0.561279,0.783447
0.0388184,0.561279,0.784668
0.0397949,0.5625,0.787354
0.0415039,0.563232,0.787354
0.041748,0.563232,0.789307
0.0395508,0.563477,0.789307
0.0385742,0.563232,0.788818
0.0397949,0.560303,0.786865
0.0393066,0.560791,0.782715
0.0373535,0.563965,0.78418
0.0383301,0.562012,0.784668
0.0405273,0.563721,0.783447
0.0419922,0.567383,0.785889
0.0407715,0.566406,0.782715
0.0388184,0.564941,0.7771
0.0390625,0.563232,0.777588
0.0373535,0.562256,0.782471
0.0375977,0.563232,0.788574
0.0422363,0.562012,0.789551
0.0424805,0.561523,0.786133
0.0385742,0.563232,0.786133
0.0361328,0.5625,0.785645
0.0358887,0.562256,0.781982
0.0361328,0.562744,0.782471
0.0354004,0.561523,0.783203
0.0380859,0.563721,0.778809
0.0395508,0.564697,0.781494
0.036377,0.562988,0.783447
0.0380859,0.563477,0.783447
0.041748,0.562256,0.78833
0.0388184,0.560303,0.783691
0.0383301,0.561523,0.7771
0.0405273,0.564941,0.779053
0.0397949,0.5625,0.78125
0.0402832,0.560303,0.78418
0.0395508,0.564453,0.782471
0.0407715,0.564941,0.780762
0.0415039,0.562256,0.779785
0.0400391,0.563232,0.777832
0.0400391,0.563965,0.783447
0.0407715,0.560547,0.785889
0.0410156,0.562012,0.785156
0.0390625,0.564941,0.786621
0.0380859,0.564941,0.783936
0.0388184,0.567139,0.78418
0.0366211,0.566406,0.784912
0.0366211,0.564209,0.785889
0.0380859,0.567139,0.781006
0.0358887,0.565674,0.781982
0.0371094,0.563232,0.787354
0.0383301,0.563965,0.781006
0.0361328,0.563965,0.780518
0.0390625,0.563721,0.781982
0.0395508,0.561279,0.78125
0.0351562,0.562988,0.781982
0.0388184,0.56665,0.784912
0.0390625,0.567139,0.786865
0.0354004,0.566162,0.784424
0.0388184,0.563721,0.784668
0.041748,0.561035,0.786865
0.0432129,0.561035,0.784424
0.0422363,0.5625,0.782227
0.0397949,0.560791,0.779541
0.0410156,0.559814,0.780762
0.0427246,0.562744,0.784424
0.0400391,0.563721,0.782471
0.0356445,0.564453,0.786621
0.0356445,0.56665,0.788086
0.0385742,0.565674,0.781006
0.0395508,0.564697,0.783691
0.0422363,0.565674,0.787598
0.0437012,0.56543,0.787109
0.0388184,0.565186,0.781494
0.0351562,0.563965,0.780762
0.036377,0.564209,0.786865
0.0366211,0.565918,0.786621
0.0349121,0.564453,0.786377
0.0351562,0.566162,0.786621
0.0366211,0.566895,0.783203
0.0393066,0.562744,0.780518
0.0375977,0.5625,0.78418
0.0388184,0.56543,0.785156
0.0400391,0.568848,0.784424
0.0375977,0.568848,0.784668
0.0371094,0.564453,0.782959
0.0371094,0.563232,0.783691
0.0412598,0.562256,0.785156
0.0449219,0.562256,0.783691
0.043457,0.560059,0.783203
0.0405273,0.557617,0.776367
0.0390625,0.559082,0.772217
0.0402832,0.560059,0.780029
0.0422363,0.564941,0.784424
0.0397949,0.56665,0.7854
0.0368652,0.563232,0.78833
0.0371094,0.561523,0.787842
0.0380859,0.558594,0.784424
0.036377,0.558838,0.784668
0.0358887,0.564941,0.779297
0.0383301,0.565918,0.780273
0.0380859,0.565186,0.785645
0.0383301,0.564209,0.785889
0.041748,0.564209,0.785645
0.0388184,0.566162,0.782227
0.0366211,0.564209,0.786133
0.0390625,0.567139,0.784424
0.0385742,0.567139,0.781494
0.0383301,0.559814,0.781738
0.0380859,0.560059,0.780029
0.0388184,0.564209,0.782959
0.0385742,0.563721,0.783936
0.0378418,0.564941,0.786865
0.0390625,0.564209,0.788818
0.0422363,0.561768,0.78833
0.0422363,0.561523,0.78833
0.0388184,0.559814,0.787842
0.0390625,0.558838,0.785156
0.0388184,0.562012,0.780762
0.0380859,0.565674,0.780273
0.0375977,0.562744,0.778564
0.0383301,0.563721,0.778076
0.0385742,0.567871,0.782959
0.0400391,0.56543,0.7854
0.0415039,0.563477,0.784912
0.0385742,0.563477,0.785645
0.0385742,0.559326,0.786377
0.0402832,0.560791,0.785645
0.0419922,0.563477,0.785889
0.041748,0.563232,0.783691
0.0400391,0.564697,0.787109
0.0385742,0.560059,0.789551
0.0378418,0.561279,0.782959
0.0388184,0.564941,0.780762
0.0380859,0.563232,0.784424
0.0373535,0.564209,0.784668
0.0393066,0.562744,0.7854
0.0410156,0.557617,0.787109
0.041748,0.557861,0.781738
0.0405273,0.561279,0.779785
0.0390625,0.561523,0.783936
0.0395508,0.561768,0.784424
0.0383301,0.563232,0.781006
0.0375977,0.563232,0.782715
0.0383301,0.563721,0.783936
0.0407715,0.564697,0.786133
0.043457,0.562012,0.786865
0.0407715,0.559082,0.779785
0.0383301,0.560059,0.778564
0.0378418,0.56543,0.783447
0.0375977,0.564941,0.784912
0.036377,0.561768,0.784668
0.0322266,0.562988,0.783203
0.0307617,0.561279,0.783936
0.0349121,0.562988,0.787109
0.0393066,0.564697,0.786621
0.0388184,0.562744,0.782471
0.0339355,0.563721,0.780762
0.0322266,0.562988,0.783447
0.0339355,0.563232,0.787842
0.0368652,0.564697,0.792969
0.0407715,0.562256,0.788086
0.0390625,0.564209,0.783691
0.0390625,0.563477,0.788574
0.0402832,0.560791,0.791504
0.036377,0.562988,0.789551
0.0341797,0.564941,0.787109
0.034668,0.565918,0.78418
0.0349121,0.56665,0.781982
0.036377,0.566406,0.784424
0.0410156,0.567383,0.788086
0.0402832,0.568604,0.7854
0.0358887,0.566406,0.782471
0.0380859,0.564209,0.7854
0.0400391,0.563965,0.78125
0.0390625,0.564697,0.776611
0.0395508,0.565674,0.778564
0.0397949,0.566406,0.783691
0.0405273,0.564209,0.785889
0.0410156,0.562744,0.785889
0.0397949,0.563232,0.789551
0.0397949,0.563965,0.791016
0.0388184,0.565186,0.786865
0.036377,0.56543,0.780762
0.0371094,0.564209,0.781494
0.0371094,0.562256,0.783203
0.0349121,0.562012,0.783936
0.0383301,0.563965,0.782227
0.0393066,0.565186,0.780273
0.0368652,0.56543,0.782471
0.0385742,0.564697,0.782959
0.0400391,0.563477,0.781738
0.0424805,0.563232,0.781494
0.0390625,0.562744,0.784424
0.0358887,0.55957,0.783691
0.0385742,0.561768,0.782227
0.0385742,0.566895,0.786377
0.0383301,0.565674,0.788086
0.036377,0.566162,0.789307
0.036377,0.564697,0.787109
0.0393066,0.562988,0.781006
0.0380859,0.564697,0.780762
0.0373535,0.564941,0.783447
0.0375977,0.564697,0.781982
0.0380859,0.564697,0.782227
0.0383301,0.564453,0.783203
0.0375977,0.564941,0.782959
0.0388184,0.562988,0.784912
0.0383301,0.562744,0.784668
0.0378418,0.564697,0.779541
0.0358887,0.563965,0.783691
0.0375977,0.563721,0.791016
0.0400391,0.563232,0.786133
0.0383301,0.563965,0.787598
0.0375977,0.56543,0.790771
0.0388184,0.5625,0.781982
0.0393066,0.5625,0.776611
0.0393066,0.564453,0.777588
0.0397949,0.562012,0.78125
0.0375977,0.563232,0.783936
0.0375977,0.565186,0.783447
0.0385742,0.565918,0.783936
0.0383301,0.564209,0.783691
0.0395508,0.56543,0.782959
0.0412598,0.567383,0.783203
0.0405273,0.56665,0.787842
0.0402832,0.568604,0.787598
0.0424805,0.565186,0.784912
0.0424805,0.562256,0.782227
0.0393066,0.563477,0.780029
0.0388184,0.563965,0.783936
0.0395508,0.563232,0.786621
0.0388184,0.564209,0.7854
0.0390625,0.564697,0.788086
0.0407715,0.563965,0.789062
0.0388184,0.564941,0.782227
0.0393066,0.565674,0.784912
0.0400391,0.565918,0.783691
0.0388184,0.564941,0.781982
0.0383301,0.564209,0.784668
0.0361328,0.564697,0.778564
0.0373535,0.563965,0.779785
0.0378418,0.563232,0.780029
0.0385742,0.565186,0.77832
0.0397949,0.561523,0.781494
0.0385742,0.559082,0.783936
0.0366211,0.559082,0.79126
0.0385742,0.562256,0.791504
0.0400391,0.564453,0.781982
0.0375977,0.563232,0.780029
0.0371094,0.563965,0.783936
0.0380859,0.564209,0.785156
0.0400391,0.56543,0.788818
0.0395508,0.567383,0.790039
0.0358887,0.56665,0.786865
0.0358887,0.563477,0.786377
0.0351562,0.565918,0.784668
0.0373535,0.56665,0.782227
0.0405273,0.563477,0.783447
0.0383301,0.564209,0.785156
0.0380859,0.567627,0.781006
0.0415039,0.563965,0.779053
0.041748,0.55957,0.781494
0.0395508,0.5625,0.780273
0.0405273,0.564697,0.781982
0.0375977,0.565674,0.78125
0.0361328,0.565918,0.783447
0.0371094,0.56665,0.788818
0.0390625,0.564941,0.784424
0.0393066,0.5625,0.78418
0.0395508,0.563477,0.787598
0.0405273,0.564697,0.785645
0.0383301,0.562256,0.786865
0.0371094,0.560059,0.787598
0.0371094,0.560547,0.786865
0.0380859,0.561768,0.787598
0.0390625,0.563721,0.782471
0.0412598,0.56543,0.781738
0.0388184,0.56665,0.785645
0.0354004,0.563721,0.787598
0.0361328,0.562012,0.785156
0.0375977,0.5625,0.784424
0.0385742,0.560547,0.786621
0.036377,0.55835,0.782715
0.0361328,0.560059,0.781006
0.036377,0.562744,0.785889
0.036377,0.563965,0.786865
0.0385742,0.564697,0.789307
0.0380859,0.564209,0.791016
0.0388184,0.566162,0.783936
0.036377,0.566895,0.78125
0.0341797,0.565918,0.781494
0.0371094,0.56543,0.78418
0.0375977,0.56543,0.785889
0.0397949,0.563721,0.783936
0.0410156,0.5625,0.783203
0.0397949,0.564453,0.783936
0.0397949,0.565674,0.786133
0.0419922,0.56543,0.782471
0.0407715,0.563721,0.780273
0.0383301,0.564209,0.782227
0.0397949,0.562012,0.784912
0.0390625,0.561523,0.789062
0.0395508,0.566162,0.792236
0.0422363,0.564453,0.79248
0.0439453,0.562988,0.789062
0.0412598,0.564697,0.787842
0.0383301,0.565186,0.786621
0.0378418,0.562988,0.782227
0.0405273,0.561035,0.779541
0.0444336,0.561523,0.779297
0.0444336,0.564453,0.779785
0.0393066,0.564697,0.782227
0.0356445,0.562744,0.787842
0.0358887,0.561279,0.788818
0.0380859,0.557373,0.786133
0.0415039,0.558838,0.783691
0.0407715,0.563232,0.78418
0.0380859,0.565674,0.781982
0.0375977,0.564941,0.781006
0.0383301,0.562744,0.785156
0.0380859,0.563965,0.786133
0.0405273,0.566162,0.786621
0.0446777,0.566162,0.778809
0.0439453,0.562012,0.778809
0.0393066,0.560791,0.784668
0.0378418,0.563477,0.785645
0.0373535,0.564209,0.782227
0.0383301,0.563721,0.777344
0.0400391,0.562744,0.778564
0.0407715,0.563965,0.782715
0.0390625,0.56543,0.78418
0.0390625,0.564697,0.783203
0.0380859,0.563965,0.782227
0.0349121,0.562744,0.783447
0.0397949,0.561768,0.788086
0.0402832,0.56543,0.78418
0.0393066,0.567383,0.781738
0.0378418,0.56665,0.779053
0.0378418,0.564941,0.780273
0.0395508,0.56665,0.784912
0.0393066,0.568848,0.785156
0.0400391,0.565918,0.783936
0.0397949,0.566406,0.784912
0.0407715,0.562988,0.786621
0.0388184,0.561523,0.783447
0.0368652,0.564941,0.783203
0.0368652,0.562256,0.785156
0.0402832,0.561035,0.782471
0.0432129,0.562012,0.780518
0.0407715,0.565186,0.783203
0.0385742,0.567383,0.786133
0.0402832,0.564941,0.789551
0.0410156,0.562012,0.787354
0.0407715,0.560547,0.784424
0.0415039,0.559814,0.785156
0.0405273,0.560791,0.785645
0.0375977,0.560547,0.785156
0.0375977,0.562744,0.784424
0.0395508,0.562744,0.781738
0.0383301,0.561523,0.78418
0.0410156,0.563965,0.785889
0.0429687,0.55957,0.781738
0.0397949,0.559814,0.782715
0.0397949,0.563232,0.787109
0.0427246,0.5625,0.786133
0.0385742,0.561768,0.781494
0.0332031,0.558594,0.780273
0.0388184,0.560059,0.782715
0.0393066,0.563965,0.785156
0.0334473,0.563477,0.783447
0.0334473,0.563232,0.778809
0.034668,0.563721,0.779541
0.036377,0.562988,0.7854
0.0373535,0.564453,0.782959
0.0397949,0.563721,0.783936
0.0419922,0.562744,0.787842
0.0388184,0.561523,0.790039
0.0390625,0.562744,0.789551
0.043457,0.566895,0.783203
0.0432129,0.56665,0.783447
0.0390625,0.566406,0.787109
0.0375977,0.563477,0.787109
0.0395508,0.55957,0.783936
0.0405273,0.557373,0.780273
0.0385742,0.55835,0.780273
0.0356445,0.560791,0.781494
0.0366211,0.561768,0.783936
0.0395508,0.561768,0.782715
0.0375977,0.562012,0.78125
0.0393066,0.563232,0.784424
0.0393066,0.564941,0.781494
0.0361328,0.56543,0.779053
0.0393066,0.562744,0.782227
0.0415039,0.560791,0.785889
0.0402832,0.561523,0.787842
0.0400391,0.561035,0.784912
0.0388184,0.562012,0.781738
0.0366211,0.563965,0.788086
0.0368652,0.563965,0.786621
0.0400391,0.562256,0.784668
0.0429687,0.562012,0.787842
0.0380859,0.566162,0.787842
0.0356445,0.564209,0.785889
0.0385742,0.559326,0.782227
0.0412598,0.561523,0.783203
0.0407715,0.562256,0.781982
0.0380859,0.560303,0.781006
